customer_id,segment,region,avg_monthly_spend,payment_delay_days,customer_satisfaction,interaction_count,issue_resolution_time,debt_status,demand_cluster,churn_risk,debt_risk
3271,High-Value,Suburban,1132.1181792976058,33,8.677930374370234,30,27.294039159998082,Paid on Time,1,0,0
3272,Low-Value,Suburban,138.906458388176,94,7.595073751279549,45,27.052411548675995,Default,2,0,1
3273,High-Value,Suburban,1091.5627097097963,86,6.536189663320158,2,6.913299638785011,Late Payment,1,0,0
3274,Low-Value,Suburban,1310.1898201601975,70,8.810132092765516,40,12.076929005560562,Default,1,0,1
3275,Medium-Value,Suburban,545.1796887406381,101,2.4696251379780314,27,17.250614318886395,Late Payment,2,1,0
3276,Low-Value,Urban,1199.9806347901783,63,9.384401137096402,49,25.730743687674508,Paid on Time,1,0,0
3277,High-Value,Rural,1329.6187668968726,32,9.524828342895114,15,16.4278387379991,Default,1,0,1
3278,Medium-Value,Urban,1405.0835489253375,11,8.847931365974201,32,29.07779456142801,Late Payment,0,0,0
3279,Low-Value,Urban,1575.166311841996,108,3.255958312403204,20,24.17251200164875,Paid on Time,0,1,0
3280,Low-Value,Urban,691.5445615658914,75,8.723605476795662,14,28.63966431638004,Default,2,0,1
3281,Low-Value,Urban,1178.7762172205685,18,5.478743906539226,27,22.213274332913954,Late Payment,1,0,0
3282,Low-Value,Urban,1965.0001565527293,8,6.354372136607427,3,26.451100041513367,Default,0,0,1
3283,Low-Value,Suburban,1806.4739242637986,73,8.565405602537307,49,25.099109978957635,Late Payment,0,0,0
3284,Medium-Value,Suburban,1910.0643133868964,16,1.2662456009071377,3,8.361315970492711,Default,0,1,1
3285,Medium-Value,Rural,833.6591572042856,49,4.266483329580812,13,7.656556280173793,Default,1,0,1
3286,Medium-Value,Urban,1595.1634012036573,103,8.341240395200192,25,26.067119338245213,Late Payment,0,0,0
3287,Medium-Value,Rural,1277.8061083446607,38,8.325593054215506,18,3.455654388089365,Default,1,0,1
3288,High-Value,Suburban,257.1966578182581,40,8.638191341946396,1,12.848344536292224,Default,2,0,1
3289,Medium-Value,Suburban,1665.5627393984244,9,2.5229431012554215,39,24.799075338281213,Paid on Time,0,1,0
3290,Low-Value,Suburban,1386.4924250789927,11,7.35297956405164,5,24.583940623394035,Late Payment,0,0,0
3291,Low-Value,Urban,477.9429830790069,78,2.318530064548767,2,5.024701509727817,Default,2,1,1
3292,Medium-Value,Urban,251.50325911597656,94,8.065882080559227,30,15.143584224859072,Late Payment,2,0,0
3293,Low-Value,Suburban,1690.3420482318281,14,3.2061340400905673,17,14.915139679028794,Default,0,1,1
3294,Medium-Value,Rural,249.91347603328202,27,7.640359548282514,29,10.387922120737336,Late Payment,2,0,0
3295,Low-Value,Rural,273.5723441962296,3,5.095014566751752,42,27.598253206865763,Late Payment,2,0,0
3296,High-Value,Suburban,912.0757470181991,35,9.876371180974951,4,19.940410748166222,Paid on Time,1,0,0
3297,High-Value,Rural,356.1158739970064,118,6.2190444767435284,9,29.425437205486745,Paid on Time,2,0,0
3298,Medium-Value,Suburban,1835.9722351411667,64,6.693214277982575,21,2.936220113976006,Late Payment,0,0,0
3299,Medium-Value,Rural,993.5394789001498,107,4.313471624661586,43,12.436155014417022,Default,1,0,1
3300,Medium-Value,Suburban,1181.3868632436859,97,7.610681420626897,12,25.21898930086551,Late Payment,1,0,0
3301,Low-Value,Rural,1863.4015700083662,46,5.453970769943515,12,13.257884407152618,Default,0,0,1
3302,Medium-Value,Urban,1107.5001287128623,80,1.1625997158627772,4,8.5944627842564,Late Payment,1,1,0
3303,High-Value,Suburban,771.8231773189052,38,6.477234380880806,28,29.936418785196107,Paid on Time,1,0,0
3304,Low-Value,Suburban,1614.5947010500804,37,8.474136313864253,9,26.3206218013671,Paid on Time,0,0,0
3305,Medium-Value,Rural,941.4153752029003,43,3.131215930544056,40,16.847736177684006,Default,1,1,1
3306,Low-Value,Suburban,705.0919086443803,50,2.9895737957666615,32,17.289567851151617,Late Payment,2,1,0
3307,Low-Value,Suburban,1474.1359713505158,96,6.4799756480734345,13,1.1990258570419439,Default,0,0,1
3308,Medium-Value,Suburban,1623.0507855647818,84,8.361813487829446,34,29.448842845610244,Paid on Time,0,0,0
3309,Low-Value,Urban,1604.2607184101157,25,3.2465830405921827,19,24.38255969531726,Late Payment,0,1,0
3310,High-Value,Urban,1957.5813868445443,109,9.390363861187351,14,2.065151426794237,Paid on Time,0,0,0
3311,High-Value,Rural,1594.6672028624291,35,9.346486210133941,5,6.113575572615537,Paid on Time,0,0,0
3312,Low-Value,Urban,1562.873528302504,68,2.8048300471714,27,24.809905678625316,Late Payment,0,1,0
3313,Medium-Value,Rural,1729.2219820988184,96,3.374059708511341,28,3.51910089988686,Default,0,1,1
3314,Low-Value,Urban,100.35187106134134,0,7.305389298533453,26,28.311786097777446,Late Payment,2,0,0
3315,High-Value,Rural,788.6196812567642,52,9.565597981219835,10,29.99684080236813,Paid on Time,1,0,0
3316,Low-Value,Urban,1501.445882465402,5,7.388944198986832,24,26.706551477828476,Paid on Time,0,0,0
3317,Low-Value,Urban,1239.466121109527,36,5.0041004483848415,17,22.428215691367985,Paid on Time,1,0,0
3318,High-Value,Rural,437.38680500007354,1,2.521012117838528,16,15.131188183894421,Paid on Time,2,1,0
3319,Low-Value,Suburban,677.0928692682362,116,5.149088639556591,17,3.390457714073834,Default,2,0,1
3320,Low-Value,Suburban,739.9059610560029,68,6.46091012773499,1,22.182940723423854,Late Payment,1,0,0
3321,Medium-Value,Urban,1178.8734112274005,89,3.9785672706098527,21,12.509089466808707,Late Payment,1,1,0
3322,Medium-Value,Rural,1680.0367632380453,40,5.592320390800808,47,17.53663030325356,Default,0,0,1
3323,High-Value,Suburban,1871.7343815775916,50,2.1719271549583534,49,9.508323808107217,Default,0,1,1
3324,High-Value,Rural,1525.1755844219142,116,5.069692940613278,43,8.022524275927502,Paid on Time,0,0,0
3325,High-Value,Suburban,1701.6057413359388,46,1.816982370365986,22,10.404611800745744,Late Payment,0,1,0
3326,Medium-Value,Rural,993.1823210578806,12,1.4417987495409155,5,24.601012678997677,Late Payment,1,1,0
3327,High-Value,Urban,840.5731072823461,75,8.715159240393945,36,13.368254664627237,Late Payment,1,0,0
3328,High-Value,Rural,846.1462110740123,68,2.845734257314674,21,10.039529446913898,Default,1,1,1
3329,High-Value,Suburban,1270.4732038459185,65,6.1763979621514,9,13.556141520972703,Paid on Time,1,0,0
3330,Medium-Value,Urban,336.04974055603714,58,2.3408448256899317,27,1.936333612447581,Paid on Time,2,1,0
3331,Low-Value,Rural,1201.0389473014964,67,3.362748138183622,48,26.827524201646114,Late Payment,1,1,0
3332,High-Value,Suburban,1363.7524343490786,58,4.252054777925359,12,17.00108521583947,Paid on Time,0,0,0
3333,Low-Value,Urban,933.9266063918537,90,2.293087927192932,18,4.039960586499289,Default,1,1,1
3334,High-Value,Rural,1911.017635865218,113,1.4136606730999928,35,9.363801026524921,Default,0,1,1
3335,Low-Value,Suburban,1255.605217521193,116,8.8944382181621,15,29.52302971745546,Late Payment,1,0,0
3336,Medium-Value,Rural,517.9989972495879,9,1.1064955229179492,44,18.19866536571377,Paid on Time,2,1,0
3337,Medium-Value,Rural,1010.5108891236808,12,1.5518888455156103,30,9.450741720095518,Default,1,1,1
3338,High-Value,Urban,1383.2684305570585,107,8.245649447452923,45,13.36402417961383,Default,0,0,1
3339,Low-Value,Urban,714.8953367029101,1,3.538075030957504,33,8.495768603624713,Default,2,1,1
3340,Medium-Value,Suburban,251.319051949144,89,7.505382710032276,36,1.9223234564666485,Default,2,0,1
3341,High-Value,Urban,1208.5277059506816,14,2.316031742961224,40,25.41887093240957,Paid on Time,1,1,0
3342,High-Value,Suburban,1900.953320377392,45,3.135535737370474,30,9.481880609531883,Default,0,1,1
3343,Medium-Value,Rural,1021.6367725700302,56,6.1549886493729415,26,25.313911426795347,Default,1,0,1
3344,Medium-Value,Rural,1821.607253229372,9,9.897722546403552,21,14.878154934703778,Paid on Time,0,0,0
3345,High-Value,Suburban,1686.5448179062187,21,1.6610002314330086,37,6.303944471481189,Late Payment,0,1,0
3346,Low-Value,Rural,380.0842889045684,103,4.60499138183649,43,24.2541921029351,Late Payment,2,0,0
3347,Low-Value,Urban,1445.5228514875846,88,1.3877287300533232,31,11.936232950618042,Default,0,1,1
3348,Low-Value,Rural,927.3844976367591,78,2.793037983903774,17,21.524146446391992,Late Payment,1,1,0
3349,High-Value,Urban,575.4680179995801,76,9.167239241546541,17,25.27966040183324,Paid on Time,2,0,0
3350,Medium-Value,Suburban,1405.1828757667358,7,1.868140934107927,34,28.926584033971757,Default,0,1,1
3351,High-Value,Suburban,1511.0553654472005,20,8.711703292380703,24,3.4886214450010162,Paid on Time,0,0,0
3352,Medium-Value,Rural,441.8030055961937,84,2.6002291429907314,33,1.2432079733726826,Late Payment,2,1,0
3353,Low-Value,Rural,1837.444895906796,21,8.756063618839335,4,16.904324464150974,Late Payment,0,0,0
3354,Low-Value,Urban,1527.1797635077378,109,5.842197668221076,9,8.662987894375004,Default,0,0,1
3355,Medium-Value,Urban,1873.4134483697405,96,8.903860068041592,2,14.603951902563713,Late Payment,0,0,0
3356,Medium-Value,Rural,702.4391156510129,44,2.365332801863684,35,3.1071019275271166,Default,2,1,1
3357,High-Value,Rural,1884.736529911675,90,7.858328961770434,38,15.546082353527432,Default,0,0,1
3358,Low-Value,Suburban,800.1835498929237,39,7.12628736472519,45,4.620813942166071,Paid on Time,1,0,0
3359,High-Value,Suburban,202.5425467120443,113,5.886400486536663,15,25.319044987772486,Late Payment,2,0,0
3360,High-Value,Suburban,1549.6418385471443,21,8.295286099698757,43,23.025117276457244,Late Payment,0,0,0
3361,High-Value,Rural,1436.6654737678475,29,6.8344842198433575,42,3.1481337683000223,Default,0,0,1
3362,Low-Value,Rural,1236.0308853003316,61,8.893422321469746,3,25.254160287110093,Default,1,0,1
3363,High-Value,Rural,1030.7981143299307,72,4.429559321070094,31,10.423796280314056,Default,1,0,1
3364,High-Value,Suburban,161.11401361299966,44,6.309308604464335,41,11.232932543442596,Default,2,0,1
3365,High-Value,Rural,1286.7347778882931,34,8.835407583181405,42,6.2143036530052855,Paid on Time,1,0,0
3366,High-Value,Urban,891.9857689233079,81,2.9333265769372114,23,25.22381952328186,Late Payment,1,1,0
3367,High-Value,Rural,1164.3978652077956,41,5.371672209551688,12,12.73646715160432,Paid on Time,1,0,0
3368,High-Value,Rural,915.7105497385089,4,9.646676395558021,8,2.416240249729097,Late Payment,1,0,0
3369,Low-Value,Rural,1935.506652253878,26,5.26241621345216,21,29.021239206958725,Paid on Time,0,0,0
3370,High-Value,Rural,1247.8069121866097,69,3.2754650067598625,21,8.420729204865005,Default,1,1,1
3371,Medium-Value,Rural,1523.5490281446876,61,4.159686148689144,32,28.149141059287686,Paid on Time,0,0,0
3372,High-Value,Urban,1879.059200195058,31,8.965757074361019,17,9.735912516756056,Paid on Time,0,0,0
3373,High-Value,Urban,1224.0387135418055,7,9.593947348907953,37,25.11137124624531,Default,1,0,1
3374,Low-Value,Rural,122.91878386256144,119,9.550968784175254,24,20.262365281316534,Default,2,0,1
3375,Low-Value,Suburban,165.1541887900305,102,7.290481527717141,8,25.977219527697375,Late Payment,2,0,0
3376,Medium-Value,Rural,1434.4430247935375,84,5.586416999421512,18,29.307421614384022,Late Payment,0,0,0
3377,Medium-Value,Rural,630.2617586874386,17,2.6442004141660767,11,26.27302682024177,Paid on Time,2,1,0
3378,Low-Value,Rural,1200.8214819611026,77,2.108989108634181,10,12.706289683500595,Paid on Time,1,1,0
3379,Low-Value,Suburban,484.326644072271,14,1.5378994687721161,26,24.62060096335972,Paid on Time,2,1,0
3380,High-Value,Suburban,613.4728626172569,105,1.1594341855807233,47,21.637873498905698,Default,2,1,1
3381,Low-Value,Suburban,1058.818006301343,25,8.903050498951139,6,2.7865064541179487,Late Payment,1,0,0
3382,Medium-Value,Urban,1953.581980376556,52,8.2817768422301,17,27.9630428343911,Paid on Time,0,0,0
3383,High-Value,Suburban,1270.913929497464,43,6.110392424504237,23,14.512871657178104,Late Payment,1,0,0
3384,Medium-Value,Urban,1878.6813985747442,31,9.988509290839426,42,4.899066405191421,Late Payment,0,0,0
3385,High-Value,Urban,1922.8217233352002,102,9.57746864981477,37,13.335964818746234,Default,0,0,1
3386,Low-Value,Suburban,495.4089931989641,27,6.8959807364323575,28,18.491096108522846,Default,2,0,1
3387,Medium-Value,Suburban,691.2678446909945,38,5.181171103362281,16,17.61543762743338,Paid on Time,2,0,0
3388,High-Value,Suburban,1562.9853343155378,106,2.3695364450181664,12,17.669015756802786,Paid on Time,0,1,0
3389,High-Value,Urban,1746.8516043535533,31,5.640344247289171,21,8.419339211400276,Paid on Time,0,0,0
3390,Low-Value,Rural,1086.5308139601027,76,2.4196930559697454,24,19.34837103321448,Paid on Time,1,1,0
3391,Low-Value,Suburban,1987.1295278330435,78,4.586061738215701,28,27.31503017955222,Paid on Time,0,0,0
3392,Low-Value,Suburban,121.98717763501351,17,9.483832975894758,37,12.27134144999642,Late Payment,2,0,0
3393,Medium-Value,Suburban,669.2260456119097,102,4.077810904020737,21,19.286828195983183,Late Payment,2,0,0
3394,High-Value,Urban,1284.0073321147017,69,2.375085462791204,33,8.075623203210139,Default,1,1,1
3395,Low-Value,Urban,991.6508307812175,118,6.241569438125932,2,2.400149585472353,Default,1,0,1
3396,Medium-Value,Rural,321.5456362147214,10,6.421277567147249,37,17.98620955366275,Late Payment,2,0,0
3397,Medium-Value,Suburban,798.7954624130708,31,2.7442381822112427,19,2.37894426337155,Default,1,1,1
3398,Medium-Value,Urban,148.3495722605742,103,2.7692792882376422,28,21.983953252693727,Default,2,1,1
3399,Low-Value,Rural,1321.217487543031,19,9.905948121923442,15,20.44022823625116,Paid on Time,1,0,0
3400,Low-Value,Suburban,1796.210831693075,96,3.189529655759908,1,11.710425548138147,Default,0,1,1
3401,High-Value,Urban,1781.260835188572,39,8.543728313052256,43,12.927413179791474,Default,0,0,1
3402,High-Value,Suburban,1429.1345001545383,7,5.232914429913816,28,27.615067157841697,Default,0,0,1
3403,Low-Value,Suburban,984.9633714460623,114,4.914903150214553,35,1.3808751401688195,Late Payment,1,0,0
3404,Medium-Value,Urban,1072.8600755138305,34,3.6546617454737715,32,17.33579804386677,Late Payment,1,1,0
3405,Medium-Value,Urban,360.1457655917595,68,7.9644321720309765,28,27.777472646299437,Paid on Time,2,0,0
3406,Medium-Value,Urban,747.9324769264857,98,8.925947905973993,9,27.505630185318307,Default,1,0,1
3407,High-Value,Suburban,456.6833434467199,110,3.3501471540317227,24,17.955017150916085,Late Payment,2,1,0
3408,Medium-Value,Suburban,1660.2803863649137,77,1.8558700241420258,4,12.055669968378341,Paid on Time,0,1,0
3409,High-Value,Rural,1838.0324125421234,20,2.232275975970489,45,3.8682022636388456,Default,0,1,1
3410,High-Value,Suburban,1120.1541966982222,110,8.135231812896198,41,6.039741910558164,Paid on Time,1,0,0
3411,Medium-Value,Urban,1482.7516769745937,23,4.922442201876632,3,20.710527300906183,Paid on Time,0,0,0
3412,Medium-Value,Suburban,330.7830647235422,16,2.1872319256965063,48,1.482388430483267,Default,2,1,1
3413,Low-Value,Rural,1256.2158222267528,17,4.062593857776621,22,26.621081715831494,Late Payment,1,0,0
3414,Low-Value,Rural,1435.3029406179073,97,5.628119345677477,40,18.050099634230623,Default,0,0,1
3415,Medium-Value,Urban,960.2594460716615,11,8.668465154605073,39,2.3092532056781607,Default,1,0,1
3416,High-Value,Urban,562.2188604943274,15,6.775689288026575,49,7.953255185557344,Default,2,0,1
3417,High-Value,Rural,1767.0115890286438,3,2.5842952097200067,25,18.231826406461984,Late Payment,0,1,0
3418,High-Value,Rural,1511.5265679120726,88,2.428324411225028,48,2.0324366983346387,Default,0,1,1
3419,High-Value,Rural,1809.7288355134706,33,4.711007940699902,22,23.619634656775105,Late Payment,0,0,0
3420,High-Value,Urban,1654.9650302458645,91,1.6767356293158073,48,27.67773993808749,Paid on Time,0,1,0
3421,Low-Value,Rural,1981.7114161998388,45,7.800194757554857,47,28.875391405756183,Late Payment,0,0,0
3422,Medium-Value,Rural,465.128193107453,74,4.613084382733948,34,22.27611816011523,Paid on Time,2,0,0
3423,Low-Value,Urban,264.8207588275508,76,4.087213955032513,20,25.847938654345995,Paid on Time,2,0,0
3424,High-Value,Suburban,740.3053035407912,30,5.581974991522922,36,18.710516407562356,Default,1,0,1
3425,High-Value,Suburban,345.1079325441919,24,7.38061123386563,37,14.29776627170566,Late Payment,2,0,0
3426,High-Value,Rural,1093.9472145218263,102,6.124122500437469,39,21.68090784779401,Paid on Time,1,0,0
3427,High-Value,Suburban,1302.7549202747107,73,8.221625035497883,27,7.501239263618155,Paid on Time,1,0,0
3428,Medium-Value,Suburban,1198.748368829467,23,6.664263074831057,47,4.1837454596709565,Late Payment,1,0,0
3429,High-Value,Suburban,592.5562572415133,64,8.091732406674375,49,23.09367830773806,Late Payment,2,0,0
3430,Medium-Value,Suburban,1826.765658840714,116,7.271040462082074,32,28.7874169965902,Paid on Time,0,0,0
3431,High-Value,Rural,140.22749109721906,24,2.7381055623736286,42,17.74690063751268,Paid on Time,2,1,0
3432,Medium-Value,Suburban,761.2253721506366,27,1.4711900516721887,29,14.99372875893795,Late Payment,1,1,0
3433,Low-Value,Suburban,1466.0857032563158,35,9.130571204530433,41,16.49772270689335,Late Payment,0,0,0
3434,High-Value,Urban,1557.164960063403,81,9.510905488438757,48,14.875461347160144,Paid on Time,0,0,0
3435,Medium-Value,Rural,890.6252344205338,5,7.5423906696832494,32,13.823808154139908,Default,1,0,1
3436,Low-Value,Urban,132.12864518709748,65,7.517852404263541,24,28.46403513024017,Late Payment,2,0,0
3437,High-Value,Urban,1274.282990335101,66,3.431323724446986,3,14.913132542719204,Paid on Time,1,1,0
3438,High-Value,Rural,219.87989424810985,109,5.881975379936495,27,3.3519707894053785,Paid on Time,2,0,0
3439,High-Value,Suburban,304.92597469167754,71,9.930156973341475,9,23.199983693036856,Default,2,0,1
3440,Medium-Value,Urban,1335.476367327761,94,8.705292382630176,40,12.355286498829527,Late Payment,1,0,0
3441,Medium-Value,Rural,693.7278196714242,47,3.73954917296797,23,21.610112826717625,Paid on Time,2,1,0
3442,Low-Value,Suburban,761.2572901456805,82,3.7094127912810135,7,17.807511427657793,Default,1,1,1
3443,Medium-Value,Rural,1024.9334462681627,113,5.352195620332532,17,21.682221889519667,Late Payment,1,0,0
3444,Medium-Value,Urban,1959.2989502328105,69,4.64138799551006,37,2.797824754034707,Default,0,0,1
3445,High-Value,Suburban,1934.3402194035498,77,4.340377416521572,7,1.9823263573668686,Paid on Time,0,0,0
3446,High-Value,Suburban,890.8958987841427,66,6.64274717925493,30,11.977707120683094,Default,1,0,1
3447,High-Value,Rural,604.4485127147361,47,1.103432226701838,13,21.101817996836285,Paid on Time,2,1,0
3448,High-Value,Suburban,674.9250900618199,64,7.870056724299491,18,7.4867932802738295,Paid on Time,2,0,0
